,id,title,image_url,recipe_url,rating_avg,rating_val,total_time,category,cuisine,ingredients
1669,1670,Mango and white chocolate cake,https://food-images.files.bbci.co.uk/food/recipes/mango_and_white_61987_16x9.jpg,https://www.bbc.co.uk/food/recipes/mango_and_white_61987,5,2,90,Cakes and baking, ,"mango, lime, lemon, sunflower oil, egg, caster sugar, self-raising flour, desiccated coconut, white chocolate, butter"
1670,1671,Mango lassi,https://food-images.files.bbci.co.uk/food/recipes/mangolassi_74038_16x9.jpg,https://www.bbc.co.uk/food/recipes/mangolassi_74038,4,2,30,Drinks and cocktails,Indian,"mango, milk, yoghurt, single cream, caster sugar"
1671,1672,Mango lime lassi bircher ,https://food-images.files.bbci.co.uk/food/recipes/mango_lime_lassi_bircher_13324_16x9.jpg,https://www.bbc.co.uk/food/recipes/mango_lime_lassi_bircher_13324,4.8,5,730,Brunch, ,"mango, lime, oats, mint, flaked almonds, almond milk"
1672,1673,Mango passion with honey and yoghurt,https://food-images.files.bbci.co.uk/food/recipes/mangopassionwithhone_67097_16x9.jpg,https://www.bbc.co.uk/food/recipes/mangopassionwithhone_67097,2.333333333,3,120,Desserts, ,"mango, passion fruit, yoghurt, honey, mint"
1673,1674,Mango pie,https://food-images.files.bbci.co.uk/food/recipes/mango_pie_18053_16x9.jpg,https://www.bbc.co.uk/food/recipes/mango_pie_18053,4.4,10,120,Desserts, ,"mango, double cream, cream cheese, gelatine, digestive biscuit, sugar, salt, cardamom, butter"
1674,1675,Mango salmon ,https://food-images.files.bbci.co.uk/food/recipes/mango_salmon_39588_16x9.jpg,https://www.bbc.co.uk/food/recipes/mango_salmon_39588,4.666666667,12,150,Main course,Caribbean,"salmon, mango chutney, lemon juice, garlic, onion, chilli pepper, carrot, black pepper, salt, thyme, cayenne pepper, mixed herbs, butter"
1675,1676,Mango smoothie,https://food-images.files.bbci.co.uk/food/recipes/mangosmoothie_86438_16x9.jpg,https://www.bbc.co.uk/food/recipes/mangosmoothie_86438,3.333333333,6,30,Drinks and cocktails,Indian,"milk, sugar"
1676,1677,Maple and balsamic glazed lamb chops with couscous,https://food-images.files.bbci.co.uk/food/recipes/maple_and_balsamic_26200_16x9.jpg,https://www.bbc.co.uk/food/recipes/maple_and_balsamic_26200,5,1,60,Main course,Turkish and Middle Eastern,"lamb chop, pomegranate, spring onion, olive oil, vegetable oil, feta, maple syrup, black pepper, thyme, mint, balsamic vinegar, flaked almonds, couscous, butter"
1677,1678,"Maple, pecan and cranberry granola",https://food-images.files.bbci.co.uk/food/recipes/maple_pecan_and_40192_16x9.jpg,https://www.bbc.co.uk/food/recipes/maple_pecan_and_40192,5,6,60,Brunch,American,"cranberry, sunflower oil, oats, caster sugar, vanilla extract, desiccated coconut, maple syrup, salt, cinnamon, almond, pecan, flaked almonds, pumpkin seed"
1678,1679,Maple-roast parsnips,https://food-images.files.bbci.co.uk/food/recipes/mapleroastparsnips_84758_16x9.jpg,https://www.bbc.co.uk/food/recipes/mapleroastparsnips_84758,4.647058824,17,90,Side dishes, ,"parsnip, vegetable oil, maple syrup"
1679,1680,Marble cake,https://food-images.files.bbci.co.uk/food/recipes/marble_cake_64138_16x9.jpg,https://www.bbc.co.uk/food/recipes/marble_cake_64138,4.717948718,39,90,Cakes and baking, ,"egg, milk, caster sugar, self-raising flour, vanilla extract, coffee granules, cocoa powder, salt, butter"
1680,1681,Margherita pizza,https://food-images.files.bbci.co.uk/food/recipes/san_marzano_tomato_pizza_17797_16x9.jpg,https://www.bbc.co.uk/food/recipes/san_marzano_tomato_pizza_17797,4.75,4,730,Main course,Italian,"tomato, olive oil, mozzarella, semolina, caster sugar, yeast, 00 flour, black pepper, salt, basil"
1681,1682,Marinated beetroot,https://food-images.files.bbci.co.uk/food/recipes/marinatedbeetroot_67843_16x9.jpg,https://www.bbc.co.uk/food/recipes/marinatedbeetroot_67843,3,2,840,Side dishes,Italian,"garlic, chilli pepper, beetroot, olive oil, salt, oregano, red wine vinegar"
1682,1683,Marinated tofu with fried rice,https://food-images.files.bbci.co.uk/food/recipes/asianstyletofustirfr_92503_16x9.jpg,https://www.bbc.co.uk/food/recipes/asianstyletofustirfr_92503,4.5,6,60,Main course, ,"garlic, onion, chilli pepper, spinach, olive oil, vegetable oil, honey, black pepper, soy sauce, tofu, basmati rice"
1683,1684,Marjolaine,https://food-images.files.bbci.co.uk/food/recipes/marjolaine_71611_16x9.jpg,https://www.bbc.co.uk/food/recipes/marjolaine_71611,3.333333333,3,180,Cakes and baking,French,"egg, double cream, cream of tartar, cornflour, caster sugar, milk chocolate, hazelnut, almond, pistachio, flaked almonds, butter"
1684,1685,Marmalade and almond cake,https://food-images.files.bbci.co.uk/food/recipes/marmalade_and_almond_75536_16x9.jpg,https://www.bbc.co.uk/food/recipes/marmalade_and_almond_75536,3.8,5,90,Cakes and baking, ,"orange, orange juice, marmalade, egg, cream cheese, semolina, caster sugar, baking powder, ground almonds, butter"
1685,1686,Marmalade haddock traybake,https://food-images.files.bbci.co.uk/food/recipes/marmalade_haddock_80489_16x9.jpg,https://www.bbc.co.uk/food/recipes/marmalade_haddock_80489,4.391304348,23,90,Main course, ,"haddock, marmalade, garlic, chilli pepper, new potatoes, dill, balsamic vinegar, breadcrumbs"
1686,1687,Marmalade yoghurt cake,https://food-images.files.bbci.co.uk/food/recipes/marmalade_yoghurt_cake_97760_16x9.jpg,https://www.bbc.co.uk/food/recipes/marmalade_yoghurt_cake_97760,3.363636364,11,90,Cakes and baking, ,"orange, lemon, orange juice, marmalade, vegetable oil, egg, yoghurt, caster sugar, baking powder, plain flour"
1687,1688,Marmalade-glazed gammon ,https://ichef.bbci.co.uk/images/ic/640xn/p03b2hjz.jpg,https://www.bbc.co.uk/food/recipes/marmalade_and_mustard_13434,5,4,150,Main course,British,"gammon, apple, orange, lemon, lemon juice, marmalade, onion, new potatoes, milk, double cream, honey, parsley, black pepper, cinnamon, bay leaf, cloves, dried chilli, star anise, English mustard, butter, plain flour"
1688,1689,Marsala lamb chops with smothered onions and fried kidneys,https://ichef.bbci.co.uk/images/ic/640xn/p017wh8p.jpg,https://www.bbc.co.uk/food/recipes/marsala_lamb_chops_with_43717,4.5,2,90,Main course, ,"lamb kidney, lamb chop, parsnip, celeriac, onion, carrot, sunflower oil, parsley, black pepper, nutmeg, sage, green beans, Marsala wine, butter, plain flour"
1689,1690,Mary Berry's apple and cinnamon loaf cake,https://food-images.files.bbci.co.uk/food/recipes/apple_and_cinnamon_loaf_75570_16x9.jpg,https://www.bbc.co.uk/food/recipes/apple_and_cinnamon_loaf_75570,3.875,8,90,Cakes and baking, ,"apple, apricot jam, egg, sugar, self-raising flour, demerara sugar, cinnamon, butter"
1690,1691,Mary Berry's banana bread,https://food-images.files.bbci.co.uk/food/recipes/banana_and_chocolate_74784_16x9.jpg,https://www.bbc.co.uk/food/recipes/banana_and_chocolate_74784,4.373239437,142,90,Cakes and baking,British,"banana, egg, milk, caster sugar, baking powder, bicarbonate of soda, dark chocolate, butter, plain flour"
1691,1692,Mary Berry's banoffee pie,https://food-images.files.bbci.co.uk/food/recipes/banoffeepiewithpecan_86926_16x9.jpg,https://www.bbc.co.uk/food/recipes/banoffeepiewithpecan_86926,4.263157895,19,150,Desserts,British,"banana, double cream, condensed milk, digestive biscuit, sugar, vanilla extract, dark chocolate, butter"
1692,1693,Mary Berry's beef stew,https://food-images.files.bbci.co.uk/food/recipes/mary_berrys_beef_stew_06421_16x9.jpg,https://www.bbc.co.uk/food/recipes/mary_berrys_beef_stew_06421,4.88,25,150,Main course,British,"braising steak, celeriac, leek, sunflower oil, horseradish, parsley, black pepper, ginger, paprika, worcestershire sauce, beef stock, butter, plain flour"
1693,1694,Mary Berry's butternut squash soup,https://food-images.files.bbci.co.uk/food/recipes/roasted_butternut_squash_10281_16x9.jpg,https://www.bbc.co.uk/food/recipes/roasted_butternut_squash_10281,4.701388889,144,90,Light meals & snacks, ,"onion, carrot, butternut squash, olive oil, honey, black pepper, ginger, vegetable stock"
1694,1695,Mary Berry's celeriac remoulade,https://food-images.files.bbci.co.uk/food/recipes/celeriac_remoulade_65265_16x9.jpg,https://www.bbc.co.uk/food/recipes/celeriac_remoulade_65265,4.75,4,60,Side dishes,French,"lemon, celeriac, sugar, black pepper, mayonnaise, Dijon mustard"
1695,1696,Mary Berry's cheesy muffins,https://food-images.files.bbci.co.uk/food/recipes/speedy_cheesy_muffins_10347_16x9.jpg,https://www.bbc.co.uk/food/recipes/speedy_cheesy_muffins_10347,4.545454545,11,60,Cakes and baking, ,"olive, egg, milk, gruyère, baking powder, self-raising flour, salt, basil, butter"
1696,1697,Mary Berry's Christmas pudding,https://food-images.files.bbci.co.uk/food/recipes/traditional_christmas_38771_16x9.jpg,https://www.bbc.co.uk/food/recipes/traditional_christmas_38771,4.625,24,240,Desserts,British,"dried fruit, apple, orange, egg, caster sugar, sugar, self-raising flour, mixed spice, almond, brandy, breadcrumbs, butter"
1697,1698,Mary Berry's Christmas stuffing,https://food-images.files.bbci.co.uk/food/recipes/sage_and_onion_stuffing_09013_16x9.jpg,https://www.bbc.co.uk/food/recipes/sage_and_onion_stuffing_09013,4.8,5,90,Side dishes,British,"pork sausage, lemon, onion, vegetable oil, parsley, black pepper, sage, breadcrumbs, butter"
1698,1699,Mary Berry's classic Christmas cake,https://food-images.files.bbci.co.uk/food/recipes/classic_christmas_cake_04076_16x9.jpg,https://www.bbc.co.uk/food/recipes/classic_christmas_cake_04076,4.87654321,81,840,Cakes and baking,British,"currants, sultanas, raisins, orange, apricot jam, lemon juice, glazed cherries, egg, caster sugar, brown sugar, marzipan, treacle, mixed spice, almond, brandy, butter, plain flour"
1699,1700,Mary Berry's coffee and walnut cake,https://food-images.files.bbci.co.uk/food/recipes/coffee_and_walnut_cake_03763_16x9.jpg,https://www.bbc.co.uk/food/recipes/coffee_and_walnut_cake_03763,2.964705882,85,60,Cakes and baking,British,"egg, milk, caster sugar, baking powder, self-raising flour, coffee essence, walnut, butter"
1700,1701,Mary Berry's coq au vin ,https://food-images.files.bbci.co.uk/food/recipes/coq_au_vin_18551_16x9.jpg,https://www.bbc.co.uk/food/recipes/coq_au_vin_18551,5,3,150,Main course,French,"whole chicken, bacon, celery, shallot, mushroom, vegetable oil, thyme, chicken stock, red wine, plain flour"
1701,1702,Mary Berry's drop scones,https://food-images.files.bbci.co.uk/food/recipes/drop_scones_38257_16x9.jpg,https://www.bbc.co.uk/food/recipes/drop_scones_38257,4.953488372,43,60,Cakes and baking,British,"orange, blueberry, sunflower oil, egg, milk, yoghurt, caster sugar, baking powder, self-raising flour, maple syrup"
1702,1703,Mary Berry's easy Victoria sandwich,https://food-images.files.bbci.co.uk/food/recipes/mary_berrys_perfect_34317_16x9.jpg,https://www.bbc.co.uk/food/recipes/mary_berrys_perfect_34317,4.17877095,179,60,Cakes and baking,British,"raspberry jam, egg, double cream, caster sugar, baking powder, self-raising flour, margarine"
1703,1704,Mary Berry's fish pie,https://food-images.files.bbci.co.uk/food/recipes/mary_berrys_fish_pie_79943_16x9.jpg,https://www.bbc.co.uk/food/recipes/mary_berrys_fish_pie_79943,4.884615385,26,180,Main course,British,"haddock, lemon juice, onion, potato, egg, milk, black pepper, butter, plain flour"
1704,1705,Mary Berry's fondant fancies,https://food-images.files.bbci.co.uk/food/recipes/fondant_fancies_88368_16x9.jpg,https://www.bbc.co.uk/food/recipes/fondant_fancies_88368,4.285714286,7,120,Cakes and baking,British,"lemon, apricot jam, egg, icing, caster sugar, self-raising flour, dark chocolate, marzipan, butter"
1705,1706,Mary Berry's fruit cake,https://food-images.files.bbci.co.uk/food/recipes/celebration_cake_61952_16x9.jpg,https://www.bbc.co.uk/food/recipes/celebration_cake_61952,4.388888889,18,840,Cakes and baking,British,"currants, sultanas, raisins, apricot, orange, lemon, glazed cherries, egg, candied peel, flour, sugar, treacle, mixed spice, almond, brandy, butter"
1706,1707,Mary Berry's hot cross buns,https://food-images.files.bbci.co.uk/food/recipes/mary_berrys_hot_cross_65003_16x9.jpg,https://www.bbc.co.uk/food/recipes/mary_berrys_hot_cross_65003,4.212121212,66,150,Cakes and baking,British,"sultanas, lemon, vegetable oil, egg, milk, candied peel, strong white flour, caster sugar, yeast, golden syrup, salt, cinnamon, mixed spice, butter, plain flour"
1707,1708,Mary Berry's lemon cake,https://food-images.files.bbci.co.uk/food/recipes/whole_lemon_cake_with_40866_16x9.jpg,https://www.bbc.co.uk/food/recipes/whole_lemon_cake_with_40866,4.176470588,17,840,Cakes and baking, ,"lemon, egg, mascarpone, icing, caster sugar, baking powder, self-raising flour, butter"
1708,1709,Mary Berry's lemon meringue cupcakes,https://food-images.files.bbci.co.uk/food/recipes/lemon_meringue_cupcakes_41613_16x9.jpg,https://www.bbc.co.uk/food/recipes/lemon_meringue_cupcakes_41613,4.5,10,60,Cakes and baking, ,"strawberry, lemon, lemon curd, egg, milk, caster sugar, self-raising flour, margarine"
1709,1710,Mary Berry's lemon tart,https://food-images.files.bbci.co.uk/food/recipes/tarte_au_citron_94480_16x9.jpg,https://www.bbc.co.uk/food/recipes/tarte_au_citron_94480,4.461538462,26,180,Desserts, ,"lemon, egg, double cream, caster sugar, butter, plain flour"
1710,1711,Mary Berry's melanzane pasta bake,https://food-images.files.bbci.co.uk/food/recipes/melanzane_pasta_59215_16x9.jpg,https://www.bbc.co.uk/food/recipes/melanzane_pasta_59215,4.692307692,13,150,Main course,Italian,"garlic, aubergine, passata, chopped tomatoes, olive oil, milk, parmesan, caster sugar, black pepper, basil, Dijon mustard, lasagne sheets, butter, plain flour"
1711,1712,Mary Berry's mince pies,https://food-images.files.bbci.co.uk/food/recipes/mincemeat_and_orange_21941_16x9.jpg,https://www.bbc.co.uk/food/recipes/mincemeat_and_orange_21941,4.208333333,24,60,Cakes and baking,British,"dried apricots, orange, mincemeat, egg, caster sugar, marzipan, butter, plain flour"
1712,1713,Mary Berry's mulled wine,https://food-images.files.bbci.co.uk/food/recipes/mulled_wine_46955_16x9.jpg,https://www.bbc.co.uk/food/recipes/mulled_wine_46955,4,13,90,Drinks and cocktails,British,"clementine, orange, lemon, caster sugar, cinnamon, cloves, red wine, brandy"
1713,1714,Mary Berry's orange cake,https://food-images.files.bbci.co.uk/food/recipes/definitiveorangecake_72228_16x9.jpg,https://www.bbc.co.uk/food/recipes/definitiveorangecake_72228,4.590909091,22,90,Cakes and baking,British,"orange, egg, caster sugar, baking powder, self-raising flour, butter"
1714,1715,Mary Berry's queen of puddings,https://food-images.files.bbci.co.uk/food/recipes/queen_of_puddings_79904_16x9.jpg,https://www.bbc.co.uk/food/recipes/queen_of_puddings_79904,3.666666667,6,90,Desserts, ,"lemon, raspberry jam, egg, milk, single cream, caster sugar, breadcrumbs, butter"
1715,1716,Mary Berry's rib-eye steak with Stilton butter ,https://food-images.files.bbci.co.uk/food/recipes/rib-eye_steak_with_33722_16x9.jpg,https://www.bbc.co.uk/food/recipes/rib-eye_steak_with_33722,5,2,90,Main course, ,"rib eye steak, shallot, vegetable oil, Stilton, black pepper, chives, butter"
1716,1717,Mary Berry's royal icing,https://food-images.files.bbci.co.uk/food/recipes/royalicingforcakes_78912_16x9.jpg,https://www.bbc.co.uk/food/recipes/royalicingforcakes_78912,3.4,5,30,Cakes and baking,British,"lemon juice, egg, caster sugar"
1717,1718,Mary Berry's scones,https://food-images.files.bbci.co.uk/food/recipes/tea_time_scones_77839_16x9.jpg,https://www.bbc.co.uk/food/recipes/tea_time_scones_77839,4.558823529,204,60,Cakes and baking,British,"sultanas, strawberry jam, clotted cream, egg, milk, caster sugar, baking powder, self-raising flour, butter"
1718,1719,Mary Berry's yule log,https://food-images.files.bbci.co.uk/food/recipes/yule_log_15656_16x9.jpg,https://www.bbc.co.uk/food/recipes/yule_log_15656,4.166666667,30,60,Cakes and baking, ,"egg, double cream, caster sugar, self-raising flour, cocoa powder, dark chocolate"
1719,1720,Mary Berry’s bread and butter pudding,https://food-images.files.bbci.co.uk/food/recipes/mary_berrys_mothers_97161_16x9.jpg,https://www.bbc.co.uk/food/recipes/mary_berrys_mothers_97161,4.666666667,24,90,Desserts,British,"sultanas, orange, egg, milk, double cream, caster sugar, demerara sugar, mixed spice, white bread, butter"
1720,1721,Mary Berry’s Easter biscuits,https://food-images.files.bbci.co.uk/food/recipes/mary_berrys_easter_46791_16x9.jpg,https://www.bbc.co.uk/food/recipes/mary_berrys_easter_46791,4.166666667,6,60,Cakes and baking,British,"currants, lemon, egg, milk, caster sugar, butter, plain flour"
1721,1722,Mary Berry’s slow roast leg of lamb with ratatouille,https://food-images.files.bbci.co.uk/food/recipes/mary_berrys_slow_roasted_76300_16x9.jpg,https://www.bbc.co.uk/food/recipes/mary_berrys_slow_roasted_76300,4.375,16,150,Main course, ,"leg of lamb, garlic, onion, aubergine, chopped tomatoes, tomato purée, olive oil, honey, black pepper, thyme, bay leaf, paprika, chicken stock"
1722,1723,Mary Berry’s tipsy trifle,https://food-images.files.bbci.co.uk/food/recipes/mary_berrys_tipsy_trifle_21330_16x9.jpg,https://www.bbc.co.uk/food/recipes/mary_berrys_tipsy_trifle_21330,4.555555556,9,90,Desserts,British,"cherry, pear, strawberry jam, egg, milk, whipping cream, single cream, cornflour, caster sugar, self-raising flour, vanilla extract, flaked almonds, dry sherry, ratafia biscuits"
1723,1724,Mary Berry’s treacle tart with woven lattice top,https://food-images.files.bbci.co.uk/food/recipes/mary_berrys_treacle_tart_28524_16x9.jpg,https://www.bbc.co.uk/food/recipes/mary_berrys_treacle_tart_28524,3.6875,16,120,Cakes and baking,British,"lemon, egg, golden syrup, breadcrumbs, butter, plain flour"
1724,1725,Mary's Black Forest gâteau,https://food-images.files.bbci.co.uk/food/recipes/marys_black_forest_gteau_47151_16x9.jpg,https://www.bbc.co.uk/food/recipes/marys_black_forest_gteau_47151,2.851851852,27,120,Cakes and baking, ,"cherry, egg, double cream, cornflour, caster sugar, self-raising flour, cocoa powder, milk chocolate, white chocolate"
1725,1726,Mary's cherry cake,https://food-images.files.bbci.co.uk/food/recipes/marys_cherry_cake_17869_16x9.jpg,https://www.bbc.co.uk/food/recipes/marys_cherry_cake_17869,4.133333333,15,90,Cakes and baking,British,"lemon, glazed cherries, egg, caster sugar, self-raising flour, flaked almonds, ground almonds, butter"
1726,1727,Mary's chocolate cake,https://food-images.files.bbci.co.uk/food/recipes/definitivechocolatec_72226_16x9.jpg,https://www.bbc.co.uk/food/recipes/definitivechocolatec_72226,4.060606061,66,60,Cakes and baking,British,"apricot jam, egg, whipping cream, caster sugar, baking powder, self-raising flour, cocoa powder, butter"
1727,1728,Mary's sticky toffee pudding,https://food-images.files.bbci.co.uk/food/recipes/marys_sticky_toffee_41970_16x9.jpg,https://www.bbc.co.uk/food/recipes/marys_sticky_toffee_41970,4.894736842,95,90,Desserts,British,"egg, milk, double cream, sugar, baking powder, self-raising flour, vanilla extract, bicarbonate of soda, treacle, butter"
